Date,Time,inches,inches,Raw,Alarm,Date,Time,Date/Time,Storm,Storm Start,Inc. Time,Total Time,Time (Min.),Time(Min.),Precip.(In)
5/5/2001,2:01:15,40.51,0.04,1029,,37016,0.084201,37016.084,37016.0842,,0.009722222,0.063506944,91.45,96.45,0.27
5/5/2001,2:15:07,40.55,0.04,1030,,37016,0.093831,37016.094,37016.09383,,0.00962963,0.073136574,105.32,110.32,0.31
5/5/2001,2:32:09,40.59,0.04,1031,,37016,0.105660,37016.106,37016.10566,,0.011828704,0.084965278,122.35,127.35,0.35
5/5/2001,2:52:28,40.63,0.04,1032,,37016,0.119769,37016.120,37016.11977,,0.014108796,0.099074074,142.67,147.67,0.39
5/5/2001,3:22:46,40.67,0.04,1033,,37016,0.140810,37016.141,37016.14081,,0.021041667,0.120115741,172.97,177.97,0.43
5/5/2001,3:56:14,40.71,0.04,1034,,37016,0.164051,37016.164,37016.16405,,0.023240741,0.143356481,206.43,211.43,0.47
5/5/2001,4:35:15,40.75,0.04,1035,,37016,0.191146,37016.191,37016.19115,,0.027094907,0.170451389,245.45,250.45,0.51
5/5/2001,5:13:36,40.79,0.04,1036,,37016,0.217778,37016.218,37016.21778,,0.026631944,0.197083333,283.80,288.80,0.55
5/5/2001,5:45:41,40.83,0.04,1037,,37016,0.240058,37016.240,37016.24006,,0.022280093,0.219363426,315.88,320.88,0.59
5/5/2001,6:16:05,40.87,0.04,1038,,37016,0.261169,37016.261,37016.26117,,0.021111111,0.240474537,346.28,351.28,0.63
5/5/2001,6:44:33,40.91,0.04,1039,,37016,0.280938,37016.281,37016.28094,,0.019768519,0.260243056,374.75,379.75,0.67
5/5/2001,7:07:57,40.94,0.03,1040,,37016,0.297188,37016.297,37016.29719,,0.01625,0.276493056,398.15,403.15,0.7
5/5/2001,7:48:09,40.98,0.04,1041,,37016,0.325104,37016.325,37016.3251,,0.027916667,0.304409722,438.35,443.35,0.74
5/5/2001,8:12:55,41.02,0.04,1042,,37016,0.342303,37016.342,37016.3423,,0.017199074,0.321608796,463.12,468.12,0.78
5/5/2001,8:41:58,41.06,0.04,1043,,37016,0.362477,37016.362,37016.36248,,0.020173611,0.341782407,492.17,497.17,0.82
5/5/2001,9:17:03,41.1,0.04,1044,,37016,0.386840,37016.387,37016.38684,,0.024363426,0.366145833,527.25,532.25,0.86
5/5/2001,9:44:33,41.14,0.04,1045,,37016,0.405938,37016.406,37016.40594,,0.019097222,0.385243056,554.75,559.75,0.9
5/5/2001,10:34:19,41.18,0.04,1046,,37016,0.440498,37016.440,37016.4405,,0.034560185,0.419803241,604.52,609.52,0.94
5/5/2001,11:36:15,41.22,0.04,1047,,37016,0.483507,37016.484,37016.48351,,0.043009259,0.4628125,666.45,671.45,0.98
5/5/2001,12:03:24,41.26,0.04,1048,,37016,0.502361,37016.502,37016.50236,,0.018854167,0.481666667,693.60,698.60,1.02
5/5/2001,12:37:16,41.3,0.04,1049,,37016,0.525880,37016.526,37016.52588,,0.023518519,0.505185185,727.47,732.47,1.06
5/5/2001,13:00:02,41.34,0.04,1050,,37016,0.541690,37016.542,37016.54169,,0.015810185,0.52099537,750.23,755.23,1.1
5/5/2001,13:28:48,41.38,0.04,1051,,37016,0.561667,37016.562,37016.56167,,0.019976852,0.540972222,779.00,784.00,1.14
5/5/2001,14:37:14,41.46,0.08,1053,,37016,0.609190,37016.609,37016.60919,,0.047523148,0.58849537,847.43,852.43,1.22
5/5/2001,15:32:38,41.5,0.04,1054,,37016,0.647662,37016.648,37016.64766,,0.038472222,0.626967593,902.83,907.83,1.26
5/5/2001,16:16:26,41.54,0.04,1055,,37016,0.678079,37016.678,37016.67808,,0.030416667,0.657384259,946.63,951.63,1.3
,,,,,,,,,37016.67807,,,,,0.00,0
5/17/2001,12:27:31,41.61,0.04,1057,,37028,0.519109,37028.519,37028.51911,1,0,0,0.00,5.00,0.04
5/17/2001,12:47:14,41.65,0.04,1058,,37028,0.532801,37028.533,37028.5328,,0.01369213,0.01369213,19.72,24.72,0.08
5/17/2001,13:07:45,41.73,0.08,1060,,37028,0.547049,37028.547,37028.54705,,0.014247685,0.027939815,40.23,45.23,0.16
5/17/2001,13:41:43,41.77,0.04,1061,,37028,0.570637,37028.571,37028.57064,,0.023587963,0.051527778,74.20,79.20,0.2
,,,,,,,,,37028.57063,,,,,0.00,0
5/21/2001,9:56:15,42.05,1.3,1068,,37032,0.414063,37032.414,37032.41406,1,0,0,0.00,5.00,1.3
5/21/2001,10:00:18,42.09,0.04,1069,,37032,0.416875,37032.417,37032.41688,,0.0028125,0.0028125,4.05,9.05,1.34
5/21/2001,10:04:54,42.13,0.04,1070,,37032,0.420069,37032.420,37032.42007,,0.003194444,0.006006944,8.65,13.65,1.38
5/21/2001,10:11:04,42.17,0.04,1071,,37032,0.424352,37032.424,37032.42435,,0.004282407,0.010289352,14.82,19.82,1.42
5/21/2001,10:18:11,42.2,0.03,1072,,37032,0.429294,37032.429,37032.42929,,0.00494213,0.015231481,21.93,26.93,1.45
,,,,,,,,,37032.42928,,,,,0.00,0
6/8/2001,19:14:01,42.6,0.04,1082,,37050,0.801400,37050.801,37050.8014,1,0,0,0.00,5.00,0.04
6/8/2001,19:15:50,42.64,0.04,1083,,37050,0.802662,37050.803,37050.80266,,0.001261574,0.001261574,1.82,6.82,0.08
6/8/2001,19:18:24,42.68,0.04,1084,,37050,0.804444,37050.804,37050.80444,,0.001782407,0.003043981,4.38,9.38,0.12
,,,,,,,,,37050.80443,,,,,0.00,0
6/13/2001,14:20:44,42.8,0.04,1087,,37055,0.597731,37055.598,37055.59773,1,0,0,0.00,5.00,0.04
6/13/2001,14:28:45,42.83,0.03,1088,,37055,0.603299,37055.603,37055.6033,,0.00556713,0.00556713,8.02,13.02,0.07
6/13/2001,15:44:44,42.91,0.08,1090,,37055,0.656065,37055.656,37055.65606,,0.052766204,0.058333333,84.00,89.00,0.15
6/13/2001,16:05:34,42.99,0.08,1092,,37055,0.670532,37055.671,37055.67053,,0.014467593,0.072800926,104.83,109.83,0.23
6/13/2001,16:14:38,43.03,0.04,1093,,37055,0.676829,37055.677,37055.67683,,0.006296296,0.079097222,113.90,118.90,0.27
6/13/2001,16:26:09,43.07,0.04,1094,,37055,0.684826,37055.685,37055.68483,,0.007997685,0.087094907,125.42,130.42,0.31
6/13/2001,16:36:26,43.11,0.04,1095,,37055,0.691968,37055.692,37055.69197,,0.007141204,0.094236111,135.70,140.70,0.35
6/13/2001,16:45:59,43.15,0.04,1096,,37055,0.698600,37055.699,37055.6986,,0.006631944,0.100868056,145.25,150.25,0.39
6/13/2001,16:55:09,43.19,0.04,1097,,37055,0.704965,37055.705,37055.70497,,0.006365741,0.107233796,154.42,159.42,0.43
6/13/2001,17:07:00,43.23,0.04,1098,,37055,0.713194,37055.713,37055.71319,,0.008229167,0.115462963,166.27,171.27,0.47
6/13/2001,17:13:33,43.27,0.04,1099,,37055,0.717743,37055.718,37055.71774,,0.004548611,0.120011574,172.82,177.82,0.51
6/13/2001,17:18:55,43.31,0.04,1100,,37055,0.721470,37055.721,37055.72147,,0.003726852,0.123738426,178.18,183.18,0.55
6/13/2001,17:57:36,43.35,0.04,1101,,37055,0.748333,37055.748,37055.74833,,0.026863426,0.150601852,216.87,221.87,0.59
6/13/2001,18:09:08,43.39,0.04,1102,,37055,0.756343,37055.756,37055.75634,,0.008009259,0.158611111,228.40,233.40,0.63
6/13/2001,18:38:54,43.43,0.04,1103,,37055,0.777014,37055.777,37055.77701,,0.020671296,0.179282407,258.17,263.17,0.67
6/13/2001,19:23:49,43.46,0.03,1104,,37055,0.808206,37055.808,37055.80821,,0.03119213,0.210474537,303.08,308.08,0.7
6/13/2001,19:45:52,43.5,0.04,1105,,37055,0.823519,37055.824,37055.82352,,0.0153125,0.225787037,325.13,330.13,0.74
,,,,,,,,,37055.82351,,,,,0.00,0
7/8/2001,3:26:41,43.98,0.08,1117,,37080,0.143530,37080.144,37080.14353,1,0,0,0.00,5.00,0.08
7/8/2001,16:07:11,44.02,0.04,1118,,37080,0.671655,37080.672,37080.67166,,0.528125,0.528125,760.50,765.50,0.12
7/8/2001,16:11:49,44.09,0.07,1120,,37080,0.674873,37080.675,37080.67487,,0.003217593,0.531342593,765.13,770.13,0.19
7/8/2001,16:14:27,44.13,0.04,1121,,37080,0.676701,37080.677,37080.6767,,0.001828704,0.533171296,767.77,772.77,0.23
7/8/2001,16:16:11,44.17,0.04,1122,,37080,0.677905,37080.678,37080.67791,,0.001203704,0.534375,769.50,774.50,0.27
7/8/2001,16:18:48,44.21,0.04,1123,,37080,0.679722,37080.680,37080.67972,,0.00181713,0.53619213,772.12,777.12,0.31
7/8/2001,23:28:59,44.25,0.04,1124,,37080,0.978461,37080.978,37080.97846,,0.298738426,0.834930556,1202.30,1207.30,0.35
,,,,,,,,,37080.97845,,,,,0.00,0
7/11/2001,18:33:43,44.29,0.04,1125,,37083,0.773414,37083.773,37083.77341,1,0,0,0.00,5.00,0.04
7/11/2001,18:34:26,44.33,0.04,1126,,37083,0.773912,37083.774,37083.77391,,0.000497685,0.000497685,0.72,5.72,0.08
7/11/2001,18:35:21,44.37,0.04,1127,,37083,0.774549,37083.775,37083.77455,,0.000636574,0.001134259,1.63,6.63,0.12
7/11/2001,18:36:25,44.41,0.04,1128,,37083,0.775289,37083.775,37083.77529,,0.000740741,0.001875,2.70,7.70,0.16
7/11/2001,18:37:15,44.45,0.04,1129,,37083,0.775868,37083.776,37083.77587,,0.000578704,0.002453704,3.53,8.53,0.2
7/11/2001,18:38:07,44.49,0.04,1130,,37083,0.776470,37083.776,37083.77647,,0.000601852,0.003055556,4.40,9.40,0.24
7/11/2001,18:39:03,44.53,0.04,1131,,37083,0.777118,37083.777,37083.77712,,0.000648148,0.003703704,5.33,10.33,0.28
7/11/2001,18:39:33,44.57,0.04,1132,,37083,0.777465,37083.777,37083.77747,,0.000347222,0.004050926,5.83,10.83,0.32
7/11/2001,18:43:20,44.65,0.08,1134,,37083,0.780093,37083.780,37083.78009,,0.002627315,0.006678241,9.62,14.62,0.4
7/11/2001,18:45:35,44.69,0.04,1135,,37083,0.781655,37083.782,37083.78166,,0.0015625,0.008240741,11.87,16.87,0.44
7/11/2001,18:49:42,44.72,0.03,1136,,37083,0.784514,37083.785,37083.78451,,0.002858796,0.011099537,15.98,20.98,0.47
,,,,,,,,,37083.7845,,,,,0.00,0
7/13/2001,16:23:53,45,0.08,1143,,37085,0.683252,37085.683,37085.68325,1,0,0,0.00,5.00,0.08
7/13/2001,18:50:34,45.04,0.04,1144,,37085,0.785116,37085.785,37085.78512,,0.101863426,0.101863426,146.68,151.68,0.12
7/13/2001,18:54:29,45.08,0.04,1145,,37085,0.787836,37085.788,37085.78784,,0.002719907,0.104583333,150.60,155.60,0.16
,,,,,,,,,37085.78783,,,,,0.00,0
7/23/2001,16:04:09,45.28,0.04,1150,,37095,0.669549,37095.670,37095.66955,1,0,0,0.00,5.00,0.04
7/23/2001,16:06:45,45.31,0.03,1151,,37095,0.671354,37095.671,37095.67135,,0.001805556,0.001805556,2.60,7.60,0.07
7/23/2001,16:07:59,45.35,0.04,1152,,37095,0.672211,37095.672,37095.67221,,0.000856481,0.002662037,3.83,8.83,0.11
7/23/2001,16:13:51,45.43,0.08,1154,,37095,0.676285,37095.676,37095.67628,,0.004074074,0.006736111,9.70,14.70,0.19
7/23/2001,16:18:26,45.47,0.04,1155,,37095,0.679468,37095.679,37095.67947,,0.00318287,0.009918981,14.28,19.28,0.23
7/23/2001,16:22:20,45.51,0.04,1156,,37095,0.682176,37095.682,37095.68218,,0.002708333,0.012627315,18.18,23.18,0.27
7/23/2001,16:26:21,45.55,0.04,1157,,37095,0.684965,37095.685,37095.68497,,0.002789352,0.015416667,22.20,27.20,0.31
7/23/2001,16:31:19,45.59,0.04,1158,,37095,0.688414,37095.688,37095.68841,,0.003449074,0.018865741,27.17,32.17,0.35
7/23/2001,16:39:39,45.63,0.04,1159,,37095,0.694201,37095.694,37095.6942,,0.005787037,0.024652778,35.50,40.50,0.39
,,,,,,,,,37095.69419,,,,,0.00,0
8/1/2001,22:30:32,45.83,0.04,1164,,37104,0.937870,37104.938,37104.93787,1,0,0,0.00,5.00,0.04
8/1/2001,22:35:10,45.87,0.04,1165,,37104,0.941088,37104.941,37104.94109,,0.003217593,0.003217593,4.63,9.63,0.08
8/1/2001,22:42:19,45.91,0.04,1166,,37104,0.946053,37104.946,37104.94605,,0.004965278,0.00818287,11.78,16.78,0.12
8/1/2001,23:32:48,45.94,0.03,1167,,37104,0.981111,37104.981,37104.98111,,0.03505787,0.043240741,62.27,67.27,0.15
,,,,,,,,,37104.9811,,,,,0.00,0
8/5/2001,3:26:38,46.1,0.04,1171,,37108,0.143495,37108.143,37108.1435,1,0,0,0.00,5.00,0.04
8/5/2001,3:35:52,46.14,0.04,1172,,37108,0.149907,37108.150,37108.14991,,0.006412037,0.006412037,9.23,14.23,0.08
8/5/2001,3:45:05,46.18,0.04,1173,,37108,0.156308,37108.156,37108.15631,,0.006400463,0.0128125,18.45,23.45,0.12
,,,,,,,,,37108.1563,,,,,0.00,0
8/10/2001,18:37:08,46.34,0.04,1177,,37113,0.775787,37113.776,37113.77579,1,0,0,0.00,5.00,0.04
8/10/2001,18:53:50,46.38,0.04,1178,,37113,0.787384,37113.787,37113.78738,,0.011597222,0.011597222,16.70,21.70,0.08
8/10/2001,18:55:35,46.42,0.04,1179,,37113,0.788600,37113.789,37113.7886,,0.001215278,0.0128125,18.45,23.45,0.12
8/10/2001,18:56:53,46.46,0.04,1180,,37113,0.789502,37113.790,37113.7895,,0.000902778,0.013715278,19.75,24.75,0.16
8/10/2001,18:58:19,46.5,0.04,1181,,37113,0.790498,37113.790,37113.7905,,0.00099537,0.014710648,21.18,26.18,0.2
8/10/2001,18:59:58,46.54,0.04,1182,,37113,0.791644,37113.792,37113.79164,,0.001145833,0.015856481,22.83,27.83,0.24
8/10/2001,19:01:34,46.57,0.03,1183,,37113,0.792755,37113.793,37113.79275,,0.001111111,0.016967593,24.43,29.43,0.27
8/10/2001,19:04:47,46.61,0.04,1184,,37113,0.794988,37113.795,37113.79499,,0.002233796,0.019201389,27.65,32.65,0.31
8/10/2001,19:07:52,46.65,0.04,1185,,37113,0.797130,37113.797,37113.79713,,0.002141204,0.021342593,30.73,35.73,0.35
8/10/2001,19:13:01,46.69,0.04,1186,,37113,0.800706,37113.801,37113.80071,,0.003576389,0.024918981,35.88,40.88,0.39
,,,,,,,,,37113.8007,,,,,0.00,0
9/7/2001,6:59:52,47.13,0.04,1197,,37141,0.291574,37141.292,37141.29157,1,0,0,0.00,5.00,0.04
9/7/2001,7:04:08,47.17,0.04,1198,,37141,0.294537,37141.295,37141.29454,,0.002962963,0.002962963,4.27,9.27,0.08
9/7/2001,7:11:01,47.2,0.03,1199,,37141,0.299317,37141.299,37141.29932,,0.004780093,0.007743056,11.15,16.15,0.11
,,,,,,,,,37141.29931,,,,,0.00,0
9/8/2001,0:16:27,47.24,0.04,1200,,37142,0.011424,37142.011,37142.01142,1,0,0,0.00,5.00,0.04
9/8/2001,0:32:22,47.28,0.04,1201,,37142,0.022477,37142.022,37142.02248,,0.011053241,0.011053241,15.92,20.92,0.08
9/8/2001,0:43:11,47.32,0.04,1202,,37142,0.029988,37142.030,37142.02999,,0.007511574,0.018564815,26.73,31.73,0.12
9/8/2001,0:54:13,47.36,0.04,1203,,37142,0.037650,37142.038,37142.03765,,0.007662037,0.026226852,37.77,42.77,0.16
9/8/2001,1:22:49,47.4,0.04,1204,,37142,0.057512,37142.058,37142.05751,,0.019861111,0.046087963,66.37,71.37,0.2
9/8/2001,1:34:00,47.44,0.04,1205,,37142,0.065278,37142.065,37142.06528,,0.007766204,0.053854167,77.55,82.55,0.24
9/8/2001,1:41:11,47.48,0.04,1206,,37142,0.070266,37142.070,37142.07027,,0.004988426,0.058842593,84.73,89.73,0.28
9/8/2001,1:49:02,47.52,0.04,1207,,37142,0.075718,37142.076,37142.07572,,0.005451389,0.064293981,92.58,97.58,0.32
9/8/2001,1:58:38,47.56,0.04,1208,,37142,0.082384,37142.082,37142.08238,,0.006666667,0.070960648,102.18,107.18,0.36
9/8/2001,2:10:59,47.6,0.04,1209,,37142,0.090961,37142.091,37142.09096,,0.008576389,0.079537037,114.53,119.53,0.4
9/8/2001,2:20:49,47.64,0.04,1210,,37142,0.097789,37142.098,37142.09779,,0.006828704,0.086365741,124.37,129.37,0.44
9/8/2001,2:28:24,47.68,0.04,1211,,37142,0.103056,37142.103,37142.10306,,0.005266204,0.091631944,131.95,136.95,0.48
,,,,,,,,,37142.10305,,,,,0.00,0
9/8/2001,4:25:10,47.72,0.04,1212,,37142,0.184144,37142.184,37142.18414,1,0,0,0.00,5.00,0.04
9/8/2001,4:51:30,47.76,0.04,1213,,37142,0.202431,37142.202,37142.20243,,0.018287037,0.018287037,26.33,31.33,0.08
9/8/2001,5:04:42,47.8,0.04,1214,,37142,0.211597,37142.212,37142.2116,,0.009166667,0.027453704,39.53,44.53,0.12
9/8/2001,5:24:51,47.83,0.03,1215,,37142,0.225590,37142.226,37142.22559,,0.013993056,0.041446759,59.68,64.68,0.15
9/8/2001,5:44:31,47.87,0.04,1216,,37142,0.239248,37142.239,37142.23925,,0.013657407,0.055104167,79.35,84.35,0.19
9/8/2001,6:21:48,47.91,0.04,1217,,37142,0.265139,37142.265,37142.26514,,0.025891204,0.08099537,116.63,121.63,0.23
9/8/2001,6:56:22,47.95,0.04,1218,,37142,0.289144,37142.289,37142.28914,,0.02400463,0.105,151.20,156.20,0.27
9/8/2001,7:36:55,47.99,0.04,1219,,37142,0.317303,37142.317,37142.3173,,0.028159722,0.133159722,191.75,196.75,0.31
,,,,,,,,,37142.31729,,,,,0.00,0
5/23/2002,20:23:45,51.26,0.04,1302,,37399,0.849826,37399.850,37399.84983,1,0,0,0.00,5.00,0.04
5/23/2002,21:00:04,51.3,0.04,1303,,37399,0.875046,37399.875,37399.87505,,0.025219907,0.025219907,36.32,41.32,0.08
5/23/2002,21:20:31,51.34,0.04,1304,,37399,0.889248,37399.889,37399.88925,,0.014201389,0.039421296,56.77,61.77,0.12
5/23/2002,21:52:50,51.38,0.04,1305,,37399,0.911690,37399.912,37399.91169,,0.02244213,0.061863426,89.08,94.08,0.16
5/23/2002,23:11:28,51.42,0.04,1306,,37399,0.966296,37399.966,37399.9663,,0.054606481,0.116469907,167.72,172.72,0.2
,,,,,,,,,37399.96629,,,,,0.00,0
5/24/2002,0:08:01,51.46,0.04,1307,,37400,0.005567,37400.006,37400.00557,1,0,0,0.00,5.00,0.04
5/24/2002,0:23:41,51.5,0.04,1308,,37400,0.016447,37400.016,37400.01645,,0.01087963,0.01087963,15.67,20.67,0.08
5/24/2002,0:41:41,51.54,0.04,1309,,37400,0.028947,37400.029,37400.02895,,0.0125,0.02337963,33.67,38.67,0.12
5/24/2002,1:07:21,51.57,0.03,1310,,37400,0.046771,37400.047,37400.04677,,0.017824074,0.041203704,59.33,64.33,0.15
5/24/2002,1:45:44,51.61,0.04,1311,,37400,0.073426,37400.073,37400.07343,,0.026655093,0.067858796,97.72,102.72,0.19
,,,,,,,,,37400.07342,,,,,0.00,0
5/24/2002,8:05:09,51.65,0.04,1312,,37400,0.336910,37400.337,37400.33691,1,0,0,0.00,5.00,0.04
5/24/2002,8:15:30,51.69,0.04,1313,,37400,0.344097,37400.344,37400.3441,,0.0071875,0.0071875,10.35,15.35,0.08
5/24/2002,8:27:22,51.73,0.04,1314,,37400,0.352338,37400.352,37400.35234,,0.008240741,0.015428241,22.22,27.22,0.12
5/24/2002,8:46:45,51.77,0.04,1315,,37400,0.365799,37400.366,37400.3658,,0.013460648,0.028888889,41.60,46.60,0.16
5/24/2002,9:02:58,51.81,0.04,1316,,37400,0.377060,37400.377,37400.37706,,0.011261574,0.040150463,57.82,62.82,0.2
5/24/2002,9:29:38,51.85,0.04,1317,,37400,0.395579,37400.396,37400.39558,,0.018518519,0.058668981,84.48,89.48,0.24
5/24/2002,10:00:45,51.89,0.04,1318,,37400,0.417188,37400.417,37400.41719,,0.021608796,0.080277778,115.60,120.60,0.28
5/24/2002,11:58:43,51.93,0.04,1319,,37400,0.499109,37400.499,37400.49911,,0.081921296,0.162199074,233.57,238.57,0.32
5/24/2002,12:18:53,51.97,0.04,1320,,37400,0.513113,37400.513,37400.51311,,0.01400463,0.176203704,253.73,258.73,0.36
5/24/2002,13:33:12,52.01,0.04,1321,,37400,0.564722,37400.565,37400.56472,,0.051608796,0.2278125,328.05,333.05,0.4
,,,,,,,,,37400.56471,,,,,0.00,0
6/3/2002,21:45:34,52.05,0.04,1322,,37410,0.906644,37410.907,37410.90664,1,0,0,0.00,5.00,0.04
6/3/2002,22:08:40,52.09,0.04,1323,,37410,0.922685,37410.923,37410.92269,,0.016041667,0.016041667,23.10,28.10,0.08
6/3/2002,22:24:12,52.13,0.04,1324,,37410,0.933472,37410.933,37410.93347,,0.010787037,0.026828704,38.63,43.63,0.12
6/3/2002,22:43:46,52.17,0.04,1325,,37410,0.947060,37410.947,37410.94706,,0.013587963,0.040416667,58.20,63.20,0.16
6/3/2002,22:47:26,52.2,0.03,1326,,37410,0.949606,37410.950,37410.94961,,0.002546296,0.042962963,61.87,66.87,0.19
6/3/2002,23:35:08,52.24,0.04,1327,,37410,0.982731,37410.983,37410.98273,,0.033125,0.076087963,109.57,114.57,0.23
6/3/2002,23:48:05,52.28,0.04,1328,,37410,0.991725,37410.992,37410.99172,,0.008993056,0.085081019,122.52,127.52,0.27
,,,,,,,,,37410.99171,,,,,0.00,0
6/4/2002,8:14:09,52.36,0.04,1330,,37411,0.343160,37411.343,37411.34316,1,0,0,0.00,5.00,0.04
6/4/2002,8:33:59,52.4,0.04,1331,,37411,0.356933,37411.357,37411.35693,,0.013773148,0.013773148,19.83,24.83,0.08
6/4/2002,9:25:35,52.44,0.04,1332,,37411,0.392766,37411.393,37411.39277,,0.035833333,0.049606481,71.43,76.43,0.12
6/4/2002,10:23:30,52.48,0.04,1333,,37411,0.432986,37411.433,37411.43299,,0.040219907,0.089826389,129.35,134.35,0.16
6/4/2002,10:42:10,52.52,0.04,1334,,37411,0.445949,37411.446,37411.44595,,0.012962963,0.102789352,148.02,153.02,0.2
6/4/2002,11:05:53,52.56,0.04,1335,,37411,0.462419,37411.462,37411.46242,,0.016469907,0.119259259,171.73,176.73,0.24
6/4/2002,11:52:37,52.6,0.04,1336,,37411,0.494873,37411.495,37411.49487,,0.032453704,0.151712963,218.47,223.47,0.28
,,,,,,,,,37411.49486,,,,,0.00,0
6/21/2002,19:20:54,52.72,0.04,1339,,37428,0.806181,37428.806,37428.80618,1,0,0,0.00,5.00,0.04
6/21/2002,19:27:48,52.76,0.04,1340,,37428,0.810972,37428.811,37428.81097,,0.004791667,0.004791667,6.90,11.90,0.08
6/21/2002,19:31:09,52.8,0.04,1341,,37428,0.813299,37428.813,37428.8133,,0.002326389,0.007118056,10.25,15.25,0.12
,,,,,,,,,37428.81329,,,,,0.00,0
7/5/2002,17:37:52,53.07,0.04,1348,,37442,0.734630,37442.735,37442.73463,1,0,0,0.00,5.00,0.04
7/5/2002,17:43:38,53.15,0.08,1350,,37442,0.738634,37442.739,37442.73863,,0.00400463,0.00400463,5.77,10.77,0.12
7/5/2002,17:50:30,53.19,0.04,1351,,37442,0.743403,37442.743,37442.7434,,0.004768519,0.008773148,12.63,17.63,0.16
,,,,,,,,,37442.74339,,,,,0.00,0
7/6/2002,4:49:40,53.31,0.08,1354,,37443,0.201157,37443.201,37443.20116,1,0,0,0.00,5.00,0.08
7/6/2002,4:59:52,53.35,0.04,1355,,37443,0.208241,37443.208,37443.20824,,0.007083333,0.007083333,10.20,15.20,0.12
7/6/2002,5:06:21,53.39,0.04,1356,,37443,0.212743,37443.213,37443.21274,,0.004502315,0.011585648,16.68,21.68,0.16
7/6/2002,5:20:40,53.43,0.04,1357,,37443,0.222685,37443.223,37443.22269,,0.00994213,0.021527778,31.00,36.00,0.2
7/6/2002,5:48:50,53.5,0.07,1359,,37443,0.242245,37443.242,37443.24225,,0.019560185,0.041087963,59.17,64.17,0.27
7/6/2002,5:58:13,53.54,0.04,1360,,37443,0.248762,37443.249,37443.24876,,0.006516204,0.047604167,68.55,73.55,0.31
7/6/2002,6:05:36,53.58,0.04,1361,,37443,0.253889,37443.254,37443.25389,,0.005127315,0.052731481,75.93,80.93,0.35
7/6/2002,6:15:04,53.62,0.04,1362,,37443,0.260463,37443.260,37443.26046,,0.006574074,0.059305556,85.40,90.40,0.39
7/6/2002,6:24:40,53.66,0.04,1363,,37443,0.267130,37443.267,37443.26713,,0.006666667,0.065972222,95.00,100.00,0.43
7/6/2002,6:35:45,53.7,0.04,1364,,37443,0.274826,37443.275,37443.27483,,0.007696759,0.073668981,106.08,111.08,0.47
7/6/2002,7:04:54,53.78,0.08,1366,,37443,0.295069,37443.295,37443.29507,,0.020243056,0.093912037,135.23,140.23,0.55
7/6/2002,7:17:22,53.82,0.04,1367,,37443,0.303727,37443.304,37443.30373,,0.008657407,0.102569444,147.70,152.70,0.59
7/6/2002,7:29:06,53.86,0.04,1368,,37443,0.311875,37443.312,37443.31188,,0.008148148,0.110717593,159.43,164.43,0.63
,,,,,,,,,37443.31187,,,,,0.00,0
7/10/2002,17:03:59,53.94,0.04,1370,,37447,0.711100,37447.711,37447.7111,1,0,0,0.00,5.00,0.04
7/10/2002,17:08:08,53.98,0.04,1371,,37447,0.713981,37447.714,37447.71398,,0.002881944,0.002881944,4.15,9.15,0.08
7/10/2002,17:11:44,54.02,0.04,1372,,37447,0.716481,37447.716,37447.71648,,0.0025,0.005381944,7.75,12.75,0.12
7/10/2002,17:17:17,54.06,0.04,1373,,37447,0.720336,37447.720,37447.72034,,0.003854167,0.009236111,13.30,18.30,0.16
7/10/2002,18:23:06,54.09,0.03,1374,,37447,0.766042,37447.766,37447.76604,,0.045706019,0.05494213,79.12,84.12,0.19
7/10/2002,18:23:59,54.13,0.04,1375,,37447,0.766655,37447.767,37447.76666,,0.000613426,0.055555556,80.00,85.00,0.23
7/10/2002,18:24:29,54.17,0.04,1376,,37447,0.767002,37447.767,37447.767,,0.000347222,0.055902778,80.50,85.50,0.27
7/10/2002,18:25:29,54.21,0.04,1377,,37447,0.767697,37447.768,37447.7677,,0.000694444,0.056597222,81.50,86.50,0.31
7/10/2002,18:25:59,54.25,0.04,1378,,37447,0.768044,37447.768,37447.76804,,0.000347222,0.056944444,82.00,87.00,0.35
7/10/2002,18:26:29,54.29,0.04,1379,,37447,0.768391,37447.768,37447.76839,,0.000347222,0.057291667,82.50,87.50,0.39
7/10/2002,18:26:59,54.33,0.04,1380,,37447,0.768738,37447.769,37447.76874,,0.000347222,0.057638889,83.00,88.00,0.43
7/10/2002,18:28:35,54.41,0.08,1382,,37447,0.769850,37447.770,37447.76985,,0.001111111,0.05875,84.60,89.60,0.51
7/10/2002,18:29:34,54.45,0.04,1383,,37447,0.770532,37447.771,37447.77053,,0.00068287,0.05943287,85.58,90.58,0.55
7/10/2002,18:31:59,54.49,0.04,1384,,37447,0.772211,37447.772,37447.77221,,0.001678241,0.061111111,88.00,93.00,0.59
7/10/2002,18:39:52,54.53,0.04,1385,,37447,0.777685,37447.778,37447.77769,,0.005474537,0.066585648,95.88,100.88,0.63
